Courses List for Exchange-in students_Sem 1 of 2025-2026,,,,,,,,,,,,
"Sorted by Offering Unit, Offering Programme & Course Code",,,,,,,,,,as of 20250520,,
"Offering
Unit","Offering
Programme",Course Code,Course Name,"Units
(Credits)",Teachers,Schedule,Hours,"Course
Category",Medium of Instruction (MOI),Remark,,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1021),3,Ms. Candy Jingjing CAI,Tue 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1021),3,Ms. Candy Jingjing CAI,Mon 10:00-10:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1022),3,Ms. Angela Chunhua LIU,Thu 9:00-10:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1022),3,Ms. Angela Chunhua LIU,Mon 15:00-15:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1023),3,Ms. Angela Chunhua LIU,Wed 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1023),3,Ms. Angela Chunhua LIU,Mon 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1024),3,Ms. Jenny Mengya ZHANG,Fri 13:00-14:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1024),3,Ms. Jenny Mengya ZHANG,Wed 13:00-13:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1025),3,Ms. Jenny Mengya ZHANG,Mon 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1025),3,Ms. Jenny Mengya ZHANG,Fri 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1026),3,Ms. Hazel Qiaoyu GUO,Mon 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1026),3,Ms. Hazel Qiaoyu GUO,Thu 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1027),3,Ms. Hazel Qiaoyu GUO,Tue 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1027),3,Ms. Hazel Qiaoyu GUO,Mon 15:00-15:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1028),3,CLCC New Teacher 1,Mon 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1028),3,CLCC New Teacher 1,Thu 10:00-10:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1029),3,CLCC New Teacher 1,Mon 9:00-10:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1029),3,CLCC New Teacher 1,Thu 11:00-11:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1030),3,CLCC New Teacher 2,Mon 15:00-16:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1030),3,CLCC New Teacher 2,Tue 16:00-16:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1031),3,CLCC New Teacher 2,Tue 14:00-15:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI12038002,Morality and Foundations of Law (1031),3,CLCC New Teacher 2,Mon 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,CHI1263,Poetic Expression in Classical Chinese Culture (1001),3,Dr. James Zhixiang YANG,Tue 8:00-9:50,2,FE,English,,,
SGE,CLCC,CHI1263,Poetic Expression in Classical Chinese Culture (1001),3,Dr. James Zhixiang YANG,Thu 13:00-13:50,1,FE,English,,,
SGE,CLCC,GCCH1033,Elementary Chinese I (1001),3,Ms. Candy Jingjing CAI,Not Arranged,2,UC,English,A language test is needed.,,
SGE,CLCC,GCCH1033,Elementary Chinese I (1001),3,Ms. Candy Jingjing CAI,Not Arranged,1,UC,English,A language test is needed.,,
SGE,CLCC,GCCH2003,Intermediate Chinese I (1001),3,Dr. Jenny Yan CUI,Not Arranged,2,UC,English,A language test is needed.,,
SGE,CLCC,GCCH2003,Intermediate Chinese I (1001),3,Dr. Jenny Yan CUI,Not Arranged,1,UC,English,A language test is needed.,,
SGE,CLCC,GCCH2013,Intermediate Chinese II (1001),3,Dr. Jenny Yan CUI,Not Arranged,2,UC,English,A language test is needed.,,
SGE,CLCC,GCCH2013,Intermediate Chinese II (1001),3,Dr. Jenny Yan CUI,Not Arranged,1,UC,English,A language test is needed.,,
SGE,CLCC,GCCH3013,Advanced Chinese II (1001),3,Dr. Jenny Yan CUI,Not Arranged,2,UC,English,A language test is needed.,,
SGE,CLCC,GCCH3013,Advanced Chinese II (1001),3,Dr. Jenny Yan CUI,Not Arranged,1,UC,English,A language test is needed.,,
SGE,CLCC,HUM1053,Global Architecture Through Cultural Shifts (1001),3,CLCC New Teacher 3,Mon 13:00-15:50,3,FE,English,,,
SGE,CLCC,UCLC1003,University Chinese (1001),3,Prof. Hongyu WU & Mr. Simon Yong LIU,Wed 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1001),3,Prof. Hongyu WU & Mr. Simon Yong LIU,Mon 8:00-8:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1002),3,Dr. Qin WANG & Ms. Caiwei CHEN,Fri 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1002),3,Dr. Qin WANG & Ms. Caiwei CHEN,Wed 9:00-9:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1003),3,Dr. Tiezhu DONG & Ms. Yuqiao YUE,Thu 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1003),3,Dr. Tiezhu DONG & Ms. Yuqiao YUE,Mon 15:00-15:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1004),3,Dr. Tiezhu DONG & Ms. Wendy Wenxin DENG,Fri 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1004),3,Dr. Tiezhu DONG & Ms. Wendy Wenxin DENG,Wed 9:00-9:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1005),3,Dr. Tiezhu DONG & Ms. Wendy Wenxin DENG,Mon 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1005),3,Dr. Tiezhu DONG & Ms. Wendy Wenxin DENG,Fri 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1006),3,Dr. James Zhixiang YANG & Mr. Minghao ZHU,Mon 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1006),3,Dr. James Zhixiang YANG & Mr. Minghao ZHU,Fri 8:00-8:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1007),3,Dr. James Zhixiang YANG & Ms. Friling Yinglin FAN,Tue 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1007),3,Dr. James Zhixiang YANG & Ms. Friling Yinglin FAN,Fri 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1008),3,Dr. Yuan-Chih KUNG & Ms. Yuqiao YUE,Mon 13:00-14:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1008),3,Dr. Yuan-Chih KUNG & Ms. Yuqiao YUE,Fri 8:00-8:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1009),3,Dr. Yuan-Chih KUNG & Ms. Friling Yinglin FAN,Thu 9:00-10:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1009),3,Dr. Yuan-Chih KUNG & Ms. Friling Yinglin FAN,Mon 17:00-17:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1010),3,Dr. Yuan-Chih KUNG & Ms. Friling Yinglin FAN,Thu 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1010),3,Dr. Yuan-Chih KUNG & Ms. Friling Yinglin FAN,Fri 14:00-14:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1011),3,Dr. Yuan-Chih KUNG & Mr. Minghao ZHU,Mon 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1011),3,Dr. Yuan-Chih KUNG & Mr. Minghao ZHU,Fri 9:00-9:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1012),3,Dr. Yuan-Chih KUNG & Mr. Minghao ZHU,Wed 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1012),3,Dr. Yuan-Chih KUNG & Mr. Minghao ZHU,Fri 15:00-15:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1013),3,Dr. Hua HUANG & Ms. Yuqiao YUE,Thu 10:00-11:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1013),3,Dr. Hua HUANG & Ms. Yuqiao YUE,Mon 11:00-11:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1014),3,Dr. Jiaofeng HUANG & Ms. Zhuo WANG,Tue 14:00-15:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1014),3,Dr. Jiaofeng HUANG & Ms. Zhuo WANG,Wed 8:00-8:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1015),3,Dr. Jiaofeng HUANG & Ms. Zhuo WANG,Tue 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1015),3,Dr. Jiaofeng HUANG & Ms. Zhuo WANG,Mon 10:00-10:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1016),3,Dr. Jiaofeng HUANG & Ms. Caiwei CHEN,Mon 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1016),3,Dr. Jiaofeng HUANG & Ms. Caiwei CHEN,Thu 10:00-10:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1017),3,Dr. Jiaofeng HUANG & Ms. Caiwei CHEN,Thu 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1017),3,Dr. Jiaofeng HUANG & Ms. Caiwei CHEN,Mon 11:00-11:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1018),3,Dr. Jieling LI,Fri 8:00-9:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1018),3,Dr. Jieling LI,Wed 13:00-13:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1019),3,Dr. Zia Ziyan LI,Tue 16:00-17:50,2,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,CLCC,UCLC1003,University Chinese (1019),3,Dr. Zia Ziyan LI,Wed 8:00-8:50,1,UC,Chinese,Intermediate Chinese proficiency required (Chinese students only),,
SGE,ELC,ENG1083,Writing about Infographics (1001),3,Mr. Duncan Roy WOOD,Tue 8:00-9:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1001),3,Mr. Duncan Roy WOOD,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1002),3,Mr. Duncan Roy WOOD,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1002),3,Mr. Duncan Roy WOOD,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1003),3,Mr. Duncan Roy WOOD,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1003),3,Mr. Duncan Roy WOOD,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1004),3,Mr. Duncan Roy WOOD,Mon 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1004),3,Mr. Duncan Roy WOOD,Thu 9:00-9:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1005),3,Mr. Duncan Roy WOOD,Fri 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1005),3,Mr. Duncan Roy WOOD,Thu 10:00-10:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1006),3,Ms. Gil Lu WANG,Tue 8:00-9:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1006),3,Ms. Gil Lu WANG,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1007),3,Ms. Gil Lu WANG,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1007),3,Ms. Gil Lu WANG,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1008),3,Ms. Gil Lu WANG,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1008),3,Ms. Gil Lu WANG,Thu 11:00-11:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1009),3,Ms. Gil Lu WANG,Thu 9:00-10:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1009),3,Ms. Gil Lu WANG,Mon 10:00-10:50,1,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1010),3,Ms. Gil Lu WANG,Fri 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG1083,Writing about Infographics (1010),3,Ms. Gil Lu WANG,Mon 11:00-11:50,1,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1001),3,Mr. Amran ALI,Thu 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1001),3,Mr. Amran ALI,Mon 11:00-11:50,1,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1002),3,Mr. Amran ALI,Thu 15:00-16:50,2,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1002),3,Mr. Amran ALI,Mon 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1003),3,Mr. Amran ALI,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1003),3,Mr. Amran ALI,Mon 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1004),3,Mr. Amran ALI,Thu 9:00-10:50,2,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1004),3,Mr. Amran ALI,Mon 9:00-9:50,1,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1005),3,Mr. Amran ALI,Fri 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG2233,Academic Writing with AI (1005),3,Mr. Amran ALI,Mon 10:00-10:50,1,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1001),3,Dr. David Matthew CONDUCT,Tue 8:00-9:50,2,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1001),3,Dr. David Matthew CONDUCT,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1002),3,Dr. David Matthew CONDUCT,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1002),3,Dr. David Matthew CONDUCT,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1003),3,Dr. David Matthew CONDUCT,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1003),3,Dr. David Matthew CONDUCT,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1004),3,Dr. David Matthew CONDUCT,Thu 16:00-17:50,2,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1004),3,Dr. David Matthew CONDUCT,Mon 10:00-10:50,1,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1005),3,Dr. David Matthew CONDUCT,Tue 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3283,English Through Critical Thinking (1005),3,Dr. David Matthew CONDUCT,Mon 11:00-11:50,1,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1001),3,Mr. Samuel Francis GATES,Tue 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1001),3,Mr. Samuel Francis GATES,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1002),3,Mr. Samuel Francis GATES,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1002),3,Mr. Samuel Francis GATES,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1003),3,Mr. Samuel Francis GATES,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1003),3,Mr. Samuel Francis GATES,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1004),3,Mr. Samuel Francis GATES,Fri 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1004),3,Mr. Samuel Francis GATES,Mon 10:00-10:50,1,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1005),3,Mr. Samuel Francis GATES,Thu 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3293,Skills and Strategies for English Language Testing (1005),3,Mr. Samuel Francis GATES,Mon 9:00-9:50,1,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1001),3,Mr. Jonathan Tyler AUSTIN,Tue 8:00-9:50,2,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1001),3,Mr. Jonathan Tyler AUSTIN,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1002),3,Mr. Jonathan Tyler AUSTIN,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1002),3,Mr. Jonathan Tyler AUSTIN,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1003),3,Mr. Jonathan Tyler AUSTIN,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1003),3,Mr. Jonathan Tyler AUSTIN,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1004),3,Mr. Jonathan Tyler AUSTIN,Mon 15:00-16:50,2,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1004),3,Mr. Jonathan Tyler AUSTIN,Thu 15:00-15:50,1,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1005),3,Mr. Jonathan Tyler AUSTIN,Tue 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3803,Listen and Speak Up (1005),3,Mr. Jonathan Tyler AUSTIN,Thu 16:00-16:50,1,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1001),3,Mr. Darrell Desmond REA,Tue 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1001),3,Mr. Darrell Desmond REA,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1002),3,Mr. Darrell Desmond REA,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1002),3,Mr. Darrell Desmond REA,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1003),3,Mr. Darrell Desmond REA,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1003),3,Mr. Darrell Desmond REA,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1004),3,Mr. Darrell Desmond REA,Thu 9:00-10:50,2,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1004),3,Mr. Darrell Desmond REA,Fri 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1005),3,Mr. Darrell Desmond REA,Mon 9:00-10:50,2,FE,English,,,
SGE,ELC,ENG3813,Professional Communication (1005),3,Mr. Darrell Desmond REA,Fri 9:00-9:50,1,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1001),3,Ms. Chang YAO,Tue 8:00-9:50,2,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1001),3,Ms. Chang YAO,Thu 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1002),3,Ms. Chang YAO,Mon 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1002),3,Ms. Chang YAO,Thu 14:00-14:50,1,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1003),3,Ms. Chang YAO,Fri 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1003),3,Ms. Chang YAO,Tue 13:00-13:50,1,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1004),3,Ms. Chang YAO,Fri 13:00-14:50,2,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1004),3,Ms. Chang YAO,Mon 17:00-17:50,1,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1005),3,Ms. Chang YAO,Tue 10:00-11:50,2,FE,English,,,
SGE,ELC,ENG3833,Creative Interpretation and Expression (1005),3,Ms. Chang YAO,Mon 9:00-9:50,1,FE,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1001),3,Mr. Jason REEVE,Mon 8:00-9:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1001),3,Mr. Jason REEVE,Thu 10:00-10:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1002),3,Dr. Xueshan ZHANG,Fri 13:00-14:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1002),3,Dr. Xueshan ZHANG,Wed 10:00-10:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1003),3,Ms. Melody Xuesi FENG,Tue 14:00-15:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1003),3,Ms. Melody Xuesi FENG,Wed 13:00-13:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1004),3,Ms. Rowan-Holly Menzies MCCAFFERY,Wed 10:00-11:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1004),3,Ms. Rowan-Holly Menzies MCCAFFERY,Mon 9:00-9:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1005),3,Mr. Tyrone Ashley DAVIES,Thu 9:00-10:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1005),3,Mr. Tyrone Ashley DAVIES,Wed 13:00-13:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1006),3,Dr. John Chon Io WONG,Tue 14:00-15:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1006),3,Dr. John Chon Io WONG,Mon 15:00-15:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1007),3,Mr. Vincent MCGURRAN,Thu 16:00-17:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1007),3,Mr. Vincent MCGURRAN,Mon 11:00-11:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1008),3,Ms. Jennifer Shiqi ZHAO,Thu 9:00-10:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1008),3,Ms. Jennifer Shiqi ZHAO,Mon 10:00-10:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1009),3,Ms. Cathy Shujing ZHANG,Fri 13:00-14:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1009),3,Ms. Cathy Shujing ZHANG,Wed 9:00-9:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1010),3,Dr. Craig COOPER,Mon 9:00-10:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1010),3,Dr. Craig COOPER,Wed 11:00-11:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1011),3,Mr. Vegas Demetrius JOHNSON,Mon 9:00-10:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1011),3,Mr. Vegas Demetrius JOHNSON,Wed 13:00-13:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1012),3,Mr. Lee NUTTALL,Tue 10:00-11:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1012),3,Mr. Lee NUTTALL,Thu 15:00-15:50,1,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1013),3,Mr. Jonathan James CORBETT,Thu 16:00-17:50,2,UC,English,,,
SGE,ELC,UCLC1013,English for Academic Purposes I (1013),3,Mr. Jonathan James CORBETT,Mon 15:00-15:50,1,UC,English,,,
